PMID,Population,Study type,Pregnancy Stage,Drug names,data source,inclusion ,exclusion,outcomes,sample size,study design,RWD,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at,Drug CUI
1528785,pediatric,CT,postpartum,hydroxyzine,emergency clinic in the Department of Pediatric Dentistry of the Hadassah School of Dental Medicine in Jerusalem.,"Children selected for this study had to be in good health (ASA 1), and in need of at least three restorative visits.",not reported,sedation behavior,19,evaluative study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,76,2025-12-02T16:03:05.858083,C0020404
20047024,pediatric,CT,postpartum,hydroxyzine,Echocardiographic Laboratory.,children presented for sedated echocardiogram in 2001–2003 and 2005–2007.,patients who received sedatives outside our normal sedation protocol.,sedation behavior,699,retrospective study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,77,2025-12-02T16:03:05.858083,C0020404
20090541,pediatric,CT,postpartum,hydroxyzine,"Gazi University Faculty of Medicine; Department of Pediatric Dentistry, Faculty of Dentistry, Karadeniz Technical University, Trabzon (OB), Department of Pediatric Dentistry (HB), Department of Oral and Maxilla Facial Surgery (BI), Faculty of Dentistry, Gazi University, Ankara, Turkey","children 5 and 8 years, ASA I or II, having no mental or motor retardation, requiring at least two-visit dental treatment, having no sedation or general anaesthesia experience, and incompliant with dental treatment","children who had taken medication within the past 2 weeks before dental treatment, had prior sedation, or had tem- perament disorder. All children were fasted for 3 – 5 h before sedation.","Frankl Behaviour Scale (FBS) score ≥ 3, dental treatment",60,evaluative study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,78,2025-12-02T16:03:05.858083,C0020404
20108740,pediatric,PE,postpartum,hydroxyzine,"Riley Hospital for Children in Indianapolis, Indiana University/Purdue University Indianapolis.","patients who, before 36-months-old, presented to the pediatric dental office for an initial oral exam and were diagnosed with early childhood caries (ECC).",not reported,The primary outcome of interest was behavior exhibited during recall appointments following conscious sedation vs. general sedation.,39,retrospective study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,79,2025-12-02T16:03:05.858083,C0020404
2077979,pediatric,PE,postpartum,hydroxyzine,"Department of Pediatric Dentistry, College of Dentistry, Ohio State University, Columbus, Ohio","healthy, lacked allergies to any medications, and id not take medications for any other condition.",not reported,"frontalis muscle electromyogram, physiologic parameters",10,double blind two-appointment crossover,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,80,2025-12-02T16:03:05.858083,C0020404
21679042,pediatric,CT,postpartum,hydroxyzine,Yale-New Haven Pediatric Dentistry Center.,"nonobese children between the ages of 2 and 7 years old, American Society of Anesthesiologists (ASA) I or II with a Mallampati score of I or II, and a Tonsil size I or II. They followed strict nil per os (NPO) guidelines, which include light meal <6 hours and clear liquids >2 hours, and had a current (<30 days old) history and physical exam. All patients were scheduled to undergo routine elective dental restorations under mild or moderate sedation.","patients with severe developmental delay, known neurological disorders (such as hemiplegia, demyelinating disorders, stroke, and cerebral palsy), and marked skin sensitivity that could react to the adhesive in the electrodes.","The aim of this pilot study was to use the BIS (bispectral index) monitor to evaluate the depth of procedural sedation in pediatric dental patients and to assess if the BIS monitor readings correlate with a validated pediatric sedation scale, the University of Michigan Sedation Scale (UMSS), in determining the level of sedation",35,prospectively study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,81,2025-12-02T16:03:05.858083,C0020404
21822077,pediatric,CT,postpartum,hydroxyzine,"Yeditepe University Hospital (Istanbul, Turkey) between June 2009 and January 2010.","American Society of
Anesthesiologists (ASA) I – II children (1 – 7 years of age) who were undergoing infra- umbilical daycase surgery with sevoflurane-based general anaesthesia, were included.","Children allergic to the study drugs and local anaesthetics, those with psychological or emotional disorders and children with developmental delay were excluded from the study. A contraindication to caudal block and caudal block failure were also a reason for exclusion from the study.",paediatric emergence agitation,84,"single-centre, balanced randomised, double-blinded, parallel-group, phase IV study.",,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,82,2025-12-02T16:03:05.858083,C0020404
2095538,pediatric,CT,postpartum,hydroxyzine,not reported,patients with an ASA I classification were utilized.,not reported,sedation behavior,20,comparative study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,83,2025-12-02T16:03:05.858083,C0020404
2095539,pediatric,CT,postpartum,hydroxyzine,not reported,patients with an ASA I classification and uncoperative behavior during their initial visit.,not reported,sedation behavior,21,comparative study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,84,2025-12-02T16:03:05.858083,C0020404
23019838,pediatric,PE,postpartum,hydroxyzine,post-graduate  dental clinic  of  the Department of Paediatric  Dentistry of the Hadassah School of Dental Medicine.,"patients  classified  as  American Society  of  Anesthesiology  (ASA)  Class  I,  with  no  prior experience  with  local  anaesthesia,  and  whose  preoperative behavior  was  assessed  as  uncooperative  (rank  1  or  2) according  to  the  Frankl  Scale",not reported,"behavior during first examination, as  assessed by the Frankl scale; cooperation during premedication administration,  assessed by the operator, and categorized  as  willing, coaxed, or forced to take  medication; cooperation during  nitrous  oxide  nose-mask  placement  (accepted  or refused);  behavior during  dental  treatment  according  to  the Houpt Scale and treatment duration.",118,retrospective study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,85,2025-12-02T16:03:05.858083,C0020404
23550945,pediatric,CT,postpartum,hydroxyzine,"Research Center for Psychiatry and Behavioral Sciences, School of Medicine, Shiraz University of Medical Sciences, Shiraz and Department of Psychiatry, School of Medicine, Shiraz University of Medical Sciences, Shiraz, Iran",children with age range of 4–17 years from both gender; parent- or patients-reported bruxism; confirmation by a child and adolescent psychiatrist using diagnostic criteria; being able to eat medication; providing informed parental consent for voluntary participation in this study.,"concurrent behaviour therapy, psychoanalysis, hypnosis or relax- ation therapy for bruxism; taking benzodiazepines, muscle relaxants, anticonvulsants, clonidine; use of orthopaedic devices (oral orthotic devices); allergy to hydroxyzine; antihistamines; medications for colds, allergies or hay fever; asthma, heart disease, liver dis- ease, high blood pressure, seizures or an overactive thyroid gland; and psychotic disorder.","Sleep bruxism, sleep disorder",30,randomised double-blind placebo-controlled clinical trial,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,86,2025-12-02T16:03:05.858083,C0020404
23582501,pediatric,CT,postpartum,hydroxyzine,"Neurophysiology Unit of Ankara University, Department of Pediatric Neurology.",patients uncooperative with the EEG setup or referred for sleep EEG were enrolled in the study,not reported,"sedation, changes of drugs on sleep EEG recordings",341,Randomized Controlled Trial,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,87,2025-12-02T16:03:05.858083,C0020404
23594140,pediatric,CT,postpartum,hydroxyzine,"Division of Pediatric Neurology, Baskent University School of Medicine, Ankara, Turkey",children who did not achieve natural sleep during this quiet period and thus required drug-induced sedation.,not reported,sedation,282,Randomized Controlled Trial,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,88,2025-12-02T16:03:05.858083,C0020404
24445981,pediatric,CT,postpartum,hydroxyzine (2 mg/kg),"Pediatric Neurology Clinic of Shahid Sadoughi University, Yazd, Iran from April through August 2012.","children aged 1–7 y, those who were guided to electroencephalography room for recoding of EEG and those who did not naturally sleep and were uncooperative with EEG device.","Those with gastritis, severe systemic disorders, serious systemic reaction, head trauma and taking a sedative drug within 2 d, were excluded.","efficacy in sufficient sedation and successful EEG recording. Secondary endpoints were clinical adverse events, severe side effects (hypotension, hyp- oxia and cyanosis, serious vomiting, refractory irritability and agitation, apnea, laryngospasm, and bradycardia), time from drug taking to sufficient sedation, caretakers’ satisfaction on a Likert scale (5 for completely satisfied, 4 for satisfied, 3 for partially satisfied, 2 for partially unsatisfied and 1 for completely unsatisfied) and total stay time in the EEG room.",456,parallel single-blinded randomized clinical trial,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,89,2025-12-02T16:03:05.858083,CUI_NOT_FOUND|CUI_NOT_FOUND
24574594,pediatric,PE,postpartum,hydroxyzine (0.5 mg/kg),"Department of Anaesthesiology and Critical Care, University College of Medical Sciences & Guru Teg Bahadur Hospital, Dilshad Garden, New Delhi, India","American Society of Anesthesiologists physical status I and II children, in the age group of 2-8 years posted for elective lower abdominal surgical procedures","The children requiring emergency surgeries, history of central nervous system disorder, severe respiratory or cardiac disorder, hypersensitivity to any of the study drug or refusal to take premedication were excluded from the study.","sedative, anxiolytic and hypnotic effects",60,prospective randomized observer blind study,,PRGLAC DRUGS.xlsx,PE & CT DATA - Sam,STUDY INFOMATION,Study_info,90,2025-12-02T16:03:05.858083,CUI_NOT_FOUND|CUI_NOT_FOUND
