PMID,Drug/metabilite name,Characteristics,Value,Unit,Summary Statistics,variation type,variation value,Interval type,Interval low,Interval high,Frequency,Route,Schedule,Subjects n,Population,Pregnancy Stage ,Gestational Age,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
19011433,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,29,2025-12-02T15:58:06.904430
19011433,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,30,2025-12-02T15:58:06.904430
8379562,nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,31,2025-12-02T15:58:06.904430
8379562,nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,32,2025-12-02T15:58:06.904430
8379562,nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,33,2025-12-02T15:58:06.904430
8379562,nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,34,2025-12-02T15:58:06.904430
8379562,nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,35,2025-12-02T15:58:06.904430
8379562,nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,36,2025-12-02T15:58:06.904430
8379562,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,37,2025-12-02T15:58:06.904430
8379562,imipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,38,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,63,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,64,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,65,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,66,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,67,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,68,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,69,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,70,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,71,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,72,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,73,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,74,2025-12-02T15:58:06.904430
26416100,clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,75,2025-12-02T15:58:06.904430
28129551,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,76,2025-12-02T15:58:06.904430
28129551,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,77,2025-12-02T15:58:06.904430
28129551,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,78,2025-12-02T15:58:06.904430
28129551,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,79,2025-12-02T15:58:06.904430
28129551,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,80,2025-12-02T15:58:06.904430
28129551,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,81,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,82,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,83,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,84,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,85,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,86,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,87,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,88,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,89,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,90,2025-12-02T15:58:06.904430
16271264,Nortriptyline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,91,2025-12-02T15:58:06.904430
16271264,Clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,92,2025-12-02T15:58:06.904430
16271264,Clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,93,2025-12-02T15:58:06.904430
16271264,Clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,94,2025-12-02T15:58:06.904430
16271264,Clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,95,2025-12-02T15:58:06.904430
16271264,Clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,96,2025-12-02T15:58:06.904430
16271264,Clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,97,2025-12-02T15:58:06.904430
16271264,Clomipramine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,98,2025-12-02T15:58:06.904430
16390902.0,venlafaxine,dose,200,mg/day,mean,SD,35.4,,,,daily,oral,for more than 4 weeks before amniocentesis,4.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,45,2025-12-02T16:05:06.199640
16390902.0,venlafaxine,dose,200,mg/day,mean,SD,35.4,,,,daily,oral,for more than 4 weeks before amniocentesis,4.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,45,2025-12-02T16:05:11.478648
16390902,venlafaxine,dose,200,mg/day,mean,SD,35.4,,,,daily,oral,for more than 4 weeks before amniocentesis,4.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,44,2025-12-02T16:05:15.087972
16390902,venlafaxine,dose,200,mg/day,mean,SD,35.4,,,,daily,oral,for more than 4 weeks before amniocentesis,4.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,44,2025-12-02T16:05:21.408417
33751155.0,Sertraline,dose,25,mg/day,,,,minmax,,,1,oral,daily,10.0,maternal,pregnancy and postpartum,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,543,2025-12-02T16:03:32.268615
33751155.0,Sertraline,dose,50,mg/day,median,,,minmax,50,50.0,1,oral,daily,7.0,maternal,pregnancy,2nd trimester,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,544,2025-12-02T16:03:32.268615
33751155.0,Sertraline,dose,50,mg/day,median,,,minmax,50,75.0,1,oral,daily,9.0,maternal,pregnancy,3rd trimester,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,545,2025-12-02T16:03:32.268615
33751155.0,Sertraline,dose,75,mg/day,median,,,minmax,50,100.0,1,oral,daily,8.0,maternal,labor,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,546,2025-12-02T16:03:32.268615
33751155.0,Sertraline,dose,75,mg/day,median,,,minmax,50,75.0,1,oral,daily,8.0,maternal,postpartum,,,,PK Curation_BPCA_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,547,2025-12-02T16:03:32.268615
18426260.0,sertraline,dose,,mg/day,,,,minmax,50,200.0,daily,oral,,6.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,19,2025-12-02T16:05:06.199640
18426260.0,citalopram,dose,,mg/day,,,,minmax,20,40.0,daily,oral,,3.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,20,2025-12-02T16:05:06.199640
18426260.0,escitalopram,dose,,mg/day,,,,minmax,10,20.0,daily,oral,,2.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,21,2025-12-02T16:05:06.199640
18426260.0,sertraline,dose,,mg/day,,,,minmax,50,200.0,daily,oral,,6.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,19,2025-12-02T16:05:11.478648
18426260.0,citalopram,dose,,mg/day,,,,minmax,20,40.0,daily,oral,,3.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,20,2025-12-02T16:05:11.478648
18426260.0,escitalopram,dose,,mg/day,,,,minmax,10,20.0,daily,oral,,2.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,21,2025-12-02T16:05:11.478648
18426260,sertraline,dose,,mg/day,,,,minmax,50,200.0,daily,oral,,6.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,19,2025-12-02T16:05:15.087972
18426260,citalopram,dose,,mg/day,,,,minmax,20,40.0,daily,oral,,3.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,20,2025-12-02T16:05:15.087972
18426260,escitalopram,dose,,mg/day,,,,minmax,10,20.0,daily,oral,,2.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,21,2025-12-02T16:05:15.087972
18426260,sertraline,dose,,mg/day,,,,minmax,50,200.0,daily,oral,,6.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,19,2025-12-02T16:05:21.408417
18426260,citalopram,dose,,mg/day,,,,minmax,20,40.0,daily,oral,,3.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,20,2025-12-02T16:05:21.408417
18426260,escitalopram,dose,,mg/day,,,,minmax,10,20.0,daily,oral,,2.0,maternal,"pregnancy, delivery, postpartum",,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,21,2025-12-02T16:05:21.408417
30380149,citalopram,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,207,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,208,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,209,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,210,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,212,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,214,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,215,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,217,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,218,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,219,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,220,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,221,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,222,2025-12-02T15:58:06.904430
30380149,sertraline,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,223,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,224,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,225,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,226,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,227,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,228,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,229,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,230,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,231,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,232,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,233,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,234,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,235,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,236,2025-12-02T15:58:06.904430
30380149,,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,237,2025-12-02T15:58:06.904430
30380149,morphine,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,238,2025-12-02T15:58:06.904430
30380149,metoclopramide,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,239,2025-12-02T15:58:06.904430
30380149,oxazepam,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,240,2025-12-02T15:58:06.904430
30380149,paracetamol,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,241,2025-12-02T15:58:06.904430
30380149,sumatriptan,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,242,2025-12-02T15:58:06.904430
30380149,tramadol,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,243,2025-12-02T15:58:06.904430
30380149,zopiclone,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,244,2025-12-02T15:58:06.904430
30380149,no drugs ingested,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,245,2025-12-02T15:58:06.904430
30380149,no drugs ingested,,,,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,246,2025-12-02T15:58:06.904430
1749054,clomipramine,,,,,,,,,,,,,,,,,,increased to 150 mg/day 10 days postpartum,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Drug dosing (individual data),Drug_summary,247,2025-12-02T15:58:06.904430
32056930.0,venlafaxine,dose,75,mg/d,median,,,"Q1, Q3",75,150.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,40,2025-12-02T16:05:06.199640
32056930.0,venlafaxine,dose,,,,,,minmax,37.5,225.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,41,2025-12-02T16:05:06.199640
32056930.0,venlafaxine,dose,75,mg/d,median,,,"Q1, Q3",75,150.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,40,2025-12-02T16:05:11.478648
32056930.0,venlafaxine,dose,,,,,,minmax,37.5,225.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,41,2025-12-02T16:05:11.478648
32056930,venlafaxine,dose,75,mg/d,median,,,"Q1, Q3",75,150.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,39,2025-12-02T16:05:15.087972
32056930,venlafaxine,dose,,,,,,minmax,37.5,225.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,40,2025-12-02T16:05:15.087972
32056930,venlafaxine,dose,75,mg/d,median,,,"Q1, Q3",75,150.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,39,2025-12-02T16:05:21.408417
32056930,venlafaxine,dose,,,,,,minmax,37.5,225.0,daily,oral,,9.0,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,40,2025-12-02T16:05:21.408417
28663113.0,citalopram,dose,20,mg/day,median,,,minmax,10,40.0,once daily,,,12.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,170,2025-12-02T16:05:06.199640
28663113.0,citalopram,dose,,mg/day,,,,"Q1, Q3",10,20.0,,,,12.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,171,2025-12-02T16:05:06.199640
28663113.0,citalopram,dose,20,mg/day,median,,,minmax,10,40.0,once daily,,,12.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Drug (summary data),Drug_summary,170,2025-12-02T16:05:11.478648
