PMID,Characteristics,Sub-category,Value,Unit,Summary Statistics,variation type,variability value,Interval type,Interval high,Interval low,Subjects n,Population,PregnancyStage,Gestational Age,P-values,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
7893588.0,treatment duration,women monotherapy,10,days,mean,SD,,range,31,3,283.0,,,,,treatment length over 31 days was recorded as 31 days,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,54,2025-12-02T15:57:48.699117
7893588.0,,women combination therapy,10,days,mean,SD,,range,31,3,80.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,55,2025-12-02T15:57:48.699117
7893588.0,,men monotherapy,10,days,mean,SD,,range,31,2,186.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,56,2025-12-02T15:57:48.699117
7893588.0,,men combination therapy,9,days,mean,SD,,range,31,6,29.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,57,2025-12-02T15:57:48.699117
36103361.0,age,,2.45,years,mean,SD,,,,,58.0,,,,,2 missing,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,58,2025-12-02T15:57:48.699117
36103361.0,BMI,,6.23,,mean,SD,,,,,31.0,,,,,29 missing,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,59,2025-12-02T15:57:48.699117
36103361.0,diagnosis,major depression,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,60,2025-12-02T15:57:48.699117
36103361.0,,anxiety disorders,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,61,2025-12-02T15:57:48.699117
36103361.0,,obsessive compulsive disorder,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,62,2025-12-02T15:57:48.699117
36103361.0,,bipolar affective disorder,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,63,2025-12-02T15:57:48.699117
36103361.0,,schizoaffective disorder,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,64,2025-12-02T15:57:48.699117
36103361.0,,adjustment disorder,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,65,2025-12-02T15:57:48.699117
36103361.0,,multiple substance abuse,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,66,2025-12-02T15:57:48.699117
36103361.0,medication,Amitriptyline,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,67,2025-12-02T15:57:48.699117
36103361.0,,Aripiprazole,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,68,2025-12-02T15:57:48.699117
36103361.0,,Bupropion,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,69,2025-12-02T15:57:48.699117
36103361.0,,Citalopram,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,70,2025-12-02T15:57:48.699117
36103361.0,,Clomipramine,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,71,2025-12-02T15:57:48.699117
36103361.0,,Duloxetine,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,72,2025-12-02T15:57:48.699117
36103361.0,,Escitalopram,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,73,2025-12-02T15:57:48.699117
36103361.0,,Lamotrigine,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,74,2025-12-02T15:57:48.699117
36103361.0,,Mirtazapine,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,75,2025-12-02T15:57:48.699117
36103361.0,,Paroxetine,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,76,2025-12-02T15:57:48.699117
36103361.0,,Quetiapine,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,77,2025-12-02T15:57:48.699117
36103361.0,,Sertraline,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,78,2025-12-02T15:57:48.699117
36103361.0,,Venlafaxine,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,79,2025-12-02T15:57:48.699117
36103361.0,medication in pregnancy,yes,,n,,,,,,,,,,,,9 missing,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,80,2025-12-02T15:57:48.699117
36103361.0,,no,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,81,2025-12-02T15:57:48.699117
36103361.0,marital status,married,,n,,,,,,,,,,,,39 missing,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,82,2025-12-02T15:57:48.699117
36103361.0,,relationship,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,83,2025-12-02T15:57:48.699117
36103361.0,,separated/divorced,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,84,2025-12-02T15:57:48.699117
36103361.0,partner w mental illness,yes,,n,,,,,,,,,,,,44 missing,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,85,2025-12-02T15:57:48.699117
36103361.0,,no,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,86,2025-12-02T15:57:48.699117
36103361.0,family hist of ment illness,yes,,n,,,,,,,,,,,,41 missing,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,87,2025-12-02T15:57:48.699117
36103361.0,,no,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,88,2025-12-02T15:57:48.699117
36103361.0,education,college,,n,,,,,,,,,,,,40 missing,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,89,2025-12-02T15:57:48.699117
36103361.0,,high school,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,90,2025-12-02T15:57:48.699117
12727706.0,age,,35,years,mean,SD,4,,,,38.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Population (summery data),Population_summary,918,2025-12-02T16:05:05.893495
12727706.0,nonsmokers,,38,,N,,,,,,38.0,maternal,pregnancy,,,,PRGLAC_PK_curation_051925.xlsx,PK curation_Shijun,Population (summery data),Population_summary,919,2025-12-02T16:05:05.893495
12727706.0,age,,35,years,mean,SD,4,,,,38.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,918,2025-12-02T16:05:11.015401
12727706.0,nonsmokers,,38,,N,,,,,,38.0,maternal,pregnancy,,,,PRGLAC_PK_curation_06232025.xlsx,PK curation_Shijun,Population (summery data),Population_summary,919,2025-12-02T16:05:11.015401
12727706.0,age,,35,years,mean,SD,4,,,,38,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,918,2025-12-02T16:05:14.773564
12727706.0,nonsmokers,,38,,N,,,,,,38,maternal,pregnancy,,,,PRGLAC_PK_curation_Cleaned.xlsx,PK curation_Shijun,Population (summery data),Population_summary,919,2025-12-02T16:05:14.773564
12727706.0,age,,35,years,mean,SD,4,,,,38,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Population (summery data),Population_summary,918,2025-12-02T16:05:21.203629
12727706.0,nonsmokers,,38,,N,,,,,,38,maternal,pregnancy,,,,PRGLAC_PK_curation_SZ_By 91124.xlsx,PK curation_Shijun,Population (summery data),Population_summary,919,2025-12-02T16:05:21.203629
31186961.0,mental health status,low (16 good days or less),ref,n,unadjusted,OR (Odds ratio),,95% CI,,,621.0,,,,,OR = odds ratio; 95% CI = 95% confidence intervals; ref = referent group,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,92,2025-12-02T15:57:48.699117
31186961.0,,moderate (17-29 good days or less),0.35,n,unadjusted,OR,,95% CI,0.87,0.14,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,93,2025-12-02T15:57:48.699117
31186961.0,,high (30 good days),0.18,n,unadjusted,OR,,95% CI,0.42,0.08,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,94,2025-12-02T15:57:48.699117
31186961.0,depression diagnosis,no ,ref,n,unadjusted,OR,,95% CI,,,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,95,2025-12-02T15:57:48.699117
31186961.0,,yes,4.93,n,unadjusted,OR,,95% CI,9.89,2.46,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,96,2025-12-02T15:57:48.699117
31186961.0,routine checkup,>1 yr,ref,n,unadjusted,OR,,95% CI,,,605.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,97,2025-12-02T15:57:48.699117
31186961.0,healthcare plan,no,ref,n,unadjusted,OR,,95% CI,,,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,99,2025-12-02T15:57:48.699117
31186961.0,,yes,0.59,n,unadjusted,OR,,95% CI,1.35,0.26,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,100,2025-12-02T15:57:48.699117
31186961.0,age,18-29,ref,n,unadjusted,OR,,95% CI,,,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,101,2025-12-02T15:57:48.699117
31186961.0,,30-38,0.83,n,unadjusted,OR,,95% CI,1.6,0.43,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,102,2025-12-02T15:57:48.699117
31186961.0,marital status,other,ref,n,unadjusted,OR,,95% CI,,,609.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,103,2025-12-02T15:57:48.699117
31186961.0,,married,0.16,n,unadjusted,OR,,95% CI,0.34,0.08,609.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,104,2025-12-02T15:57:48.699117
31186961.0,ethnicity/race,other,ref,n,unadjusted,OR,,95% CI,,,611.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,105,2025-12-02T15:57:48.699117
31186961.0,,white,2.58,n,unadjusted,OR,,95% CI,6.11,1.09,611.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,106,2025-12-02T15:57:48.699117
31186961.0,education level,high school or less,ref,n,unadjusted,OR,,95% CI,,,618.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,107,2025-12-02T15:57:48.699117
31186961.0,,some college or more,2.63,n,unadjusted,OR,,95% CI,5.55,1.25,618.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,108,2025-12-02T15:57:48.699117
31186961.0,income level,"< $25,000",ref,n,unadjusted,OR,,95% CI,,,541.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,109,2025-12-02T15:57:48.699117
31186961.0,,"> $25,000",3.29,n,unadjusted,OR,,95% CI,6.66,1.62,541.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,110,2025-12-02T15:57:48.699117
31186961.0,employment status,other,ref,n,unadjusted,OR,,95% CI,,,612.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,111,2025-12-02T15:57:48.699117
31186961.0,,employed,0.65,n,unadjusted,OR,,95% CI,1.26,0.33,612.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,112,2025-12-02T15:57:48.699117
31186961.0,mental health status,low (16 good days or less),ref,n,adjusted,OR,,95% CI,,,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,113,2025-12-02T15:57:48.699117
31186961.0,,moderate (17-29 good days or less),0.42,n,adjusted,OR,,95% CI,1.28,0.14,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,114,2025-12-02T15:57:48.699117
31186961.0,,high (30 good days),0.29,n,adjusted,OR,,95% CI,0.88,0.09,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,115,2025-12-02T15:57:48.699117
31186961.0,depression diagnosis,no ,ref,n,adjusted,OR,,95% CI,,,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,116,2025-12-02T15:57:48.699117
31186961.0,,yes,2.33,n,adjusted,OR,,95% CI,6.3,0.86,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,117,2025-12-02T15:57:48.699117
31186961.0,routine checkup,>1 yr,ref,n,adjusted,OR,,95% CI,,,605.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,118,2025-12-02T15:57:48.699117
31186961.0,,<1 yr,0.81,n,adjusted,OR,,95% CI,1.86,0.35,605.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,119,2025-12-02T15:57:48.699117
31186961.0,healthcare plan,no,ref,n,adjusted,OR,,95% CI,,,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,120,2025-12-02T15:57:48.699117
31186961.0,,yes,0.7,n,adjusted,OR,,95% CI,1.99,0.25,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,121,2025-12-02T15:57:48.699117
31186961.0,age,18-29,ref,n,adjusted,OR,,95% CI,,,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,122,2025-12-02T15:57:48.699117
31186961.0,,30-38,1.37,n,adjusted,OR,,95% CI,3.21,0.58,621.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,123,2025-12-02T15:57:48.699117
31186961.0,marital status,other,ref,n,adjusted,OR,,95% CI,,,609.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,124,2025-12-02T15:57:48.699117
31186961.0,,married,0.2,n,adjusted,OR,,95% CI,0.53,0.08,609.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,125,2025-12-02T15:57:48.699117
31186961.0,ethnicity/race,other,ref,n,adjusted,OR,,95% CI,,,611.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,126,2025-12-02T15:57:48.699117
31186961.0,,white,3.65,n,adjusted,OR,,95% CI,11.38,1.17,611.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,127,2025-12-02T15:57:48.699117
31186961.0,education level,high school or less,ref,n,adjusted,OR,,95% CI,,,618.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,128,2025-12-02T15:57:48.699117
31186961.0,,some college or more,2.28,n,adjusted,OR,,95% CI,6.41,0.81,618.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,129,2025-12-02T15:57:48.699117
31186961.0,income level,"< $25,000",ref,n,adjusted,OR,,95% CI,,,541.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,130,2025-12-02T15:57:48.699117
31186961.0,,"> $25,000",1.56,n,adjusted,OR,,95% CI,4.16,0.58,541.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,131,2025-12-02T15:57:48.699117
31186961.0,employment status,other,ref,n,adjusted,OR,,95% CI,,,612.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,132,2025-12-02T15:57:48.699117
31186961.0,,employed,1.04,n,adjusted,OR,,95% CI,2.48,0.44,612.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,133,2025-12-02T15:57:48.699117
25846018.0,,<1 yr,0.49,n,unadjusted,OR,,95% CI,0.97,0.25,605.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,98,2025-12-02T15:57:48.699117
25846018.0,sample size,depressed,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,134,2025-12-02T15:57:48.699117
25846018.0,sample size,non-depressed,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,135,2025-12-02T15:57:48.699117
25846018.0,weighted sample size,depressed,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,136,2025-12-02T15:57:48.699117
25846018.0,,non-depressed,,n,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,137,2025-12-02T15:57:48.699117
25846018.0,age,depressed,1.1,years,mean,SE,,,,,45.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,138,2025-12-02T15:57:48.699117
25846018.0,,non-depressed,0.4,years,mean,SE,,,,,418.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,139,2025-12-02T15:57:48.699117
25846018.0,race/ethnicity,,,,,,,,,,,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,140,2025-12-02T15:57:48.699117
25846018.0,non-hispanic white,depressed,,n,mean,,,95% CI,47.5,5,45.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,141,2025-12-02T15:57:48.699117
25846018.0,,non-depressed,,n,mean,,,95% CI,63.7,47.2,418.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,142,2025-12-02T15:57:48.699117
25846018.0,non-hispanic black,depressed,,n,mean,,,95% CI,39.4,7.7,45.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,143,2025-12-02T15:57:48.699117
25846018.0,,non-depressed,,n,mean,,,95% CI,17.6,8.6,418.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,144,2025-12-02T15:57:48.699117
25846018.0,mexican american/other hispanic,depressed,,n,mean,,,95% CI,60.2,21.9,45.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,145,2025-12-02T15:57:48.699117
25846018.0,,non-depressed,,n,mean,,,95% CI,26.5,16,418.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,146,2025-12-02T15:57:48.699117
25846018.0,other/multi-racial,depressed,,n,mean,,,95% CI,22.1,0,45.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,147,2025-12-02T15:57:48.699117
25846018.0,,non-depressed,,n,mean,,,95% CI,14.9,5.5,418.0,,,,,,PRGLAC Data Curation - Sara's Team (1).xlsx,IU team,Population (summary data),Population_summary,148,2025-12-02T15:57:48.699117
