PMID,Drug name,Analyte,Specimen,Population,Pregnancy Stage ,Gestational/pediatric Age,Subjectsn,Parameter type,Time,Time unit,Value,Unit,Summary Statistics,variation type,Variation value,Interval type,Interval low,interval high,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
29943508.0,Fentanyl,Fentanyl,blood,pregnant ,post-partum,,18,AUC 0-120 min,120,minutes,0.428,nmol h/L,mean,SD,0.162,,,,,Adrenaline group; time after epidural placement,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3406,2025-12-02T15:56:56.518041
29943508.0,Fentanyl,Fentanyl,blood,pregnant ,post-partum,,15,AUC 0-120 min,120,minutes,0.59,nmol h/L,mean,SD,0.197,,,,,Control group (w/o adrenaline); time after epidural placement,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3407,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 24-34 weeks,,,clearance,,,19,L/h/70kg,mean,SD,19,,,,,OCT1 wild,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3408,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 24-34 weeks,,,clearance,,,20,L/h/70kg,mean,SD,2,,,,,OCT hetero,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3409,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 24-34 weeks,,,clearance,,,23,L/h/70kg,mean,SD,1,,,,>0.05,OCT1 homo,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3410,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 34-40 weeks,,,clearance,,,19.3,L/h/70kg,mean,SD,9.6,,,,,OCT1 wild,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3411,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 34-40 weeks,,,clearance,,,15,L/h/70kg,mean,SD,7.2,,,,,OCT hetero,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3412,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 34-40 weeks,,,clearance,,,11.7,L/h/70kg,mean,SD,4.2,,,,<0.05,OCT1 homo,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3413,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 40-50 weeks,,,clearance,,,38.7,L/h/70kg,mean,SD,18,,,,,OCT1 wild,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3414,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 40-50 weeks,,,clearance,,,30.3,L/h/70kg,mean,SD,18,,,,,OCT hetero,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3415,2025-12-02T15:56:56.518041
30300922.0,morphine,,,neonate,postmenstrual age 40-50 weeks,,,clearance,,,20.3,L/h/70kg,mean,SD,8,,,,<0.05,OCT1 homo,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3416,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,19,serum concentration,0.25,hours,23.2,ng/mL,mean,SD,34,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3417,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,serum concentration,0.5,hours,45.6,ng/mL,mean,SD,33,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3418,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,serum concentration,1,hours,49.4,ng/mL,mean,SD,21.2,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3419,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,serum concentration,2,hours,43.1,ng/mL,mean,SD,14.2,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3420,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,17,serum concentration,4,hours,32.8,ng/mL,mean,SD,10.8,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3421,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,serum concentration,6,hours,22.3,ng/mL,mean,SD,11.9,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3422,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,serum concentration,11,hours,8.14,ng/mL,mean,SD,6.35,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3423,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,serum concentration,15,hours,3.66,ng/mL,mean,SD,3.26,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3424,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,serum concentration,0.25,hours,404,ng/mL,mean,SD,581,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3425,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,17,serum concentration,0.5,hours,855,ng/mL,mean,SD,672,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3426,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,17,serum concentration,1,hours,1424,ng/mL,mean,SD,542,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3427,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,serum concentration,2,hours,1202,ng/mL,mean,SD,366,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3428,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,17,serum concentration,4,hours,824,ng/mL,mean,SD,191,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3429,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,serum concentration,6,hours,497,ng/mL,mean,SD,138,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3430,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,serum concentration,11,hours,150,ng/mL,mean,SD,69,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3431,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,17,serum concentration,15,hours,66.9,ng/mL,mean,SD,35.4,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3432,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,6-<12 years,,22,serum concentration,0.25-0.5,hours,36.5,ng/mL,mean,SD,21.8,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3433,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,6-<12 years,,22,serum concentration,1-3,hours,36.5,ng/mL,mean,SD,15.7,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3434,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,6-<12 years,,22,serum concentration,4-8,hours,13.5,ng/mL,mean,SD,6.52,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3435,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,6-<12 years,,22,serum concentration,11-15,hours,3.71,ng/mL,mean,SD,1.96,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3436,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,6-<12 years,,20,serum concentration,0.25-0.5,hours,676,ng/mL,mean,SD,343,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3437,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,6-<12 years,,22,serum concentration,1-3,hours,900,ng/mL,mean,SD,330,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3438,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,6-<12 years,,22,serum concentration,4-8,hours,321,ng/mL,mean,SD,123,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3439,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,6-<12 years,,22,serum concentration,11-15,hours,86.3,ng/mL,mean,SD,37.8,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3440,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,3-<6 years,,11,serum concentration,0.25-0.5,hours,30.1,ng/mL,mean,SD,19.2,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3441,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,3-<6 years,,11,serum concentration,4-8,hours,26.4,ng/mL,mean,SD,10.7,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3442,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,3-<6 years,,10,serum concentration,0.25-0.5,hours,494,ng/mL,mean,SD,377,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3443,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,3-<6 years,,11,serum concentration,4-8,hours,504,ng/mL,mean,SD,112,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3444,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,2-<3 years,,4,serum concentration,1.25,hours,19.9,ng/mL,mean,SD,13.2,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3445,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,2-<3 years,,4,serum concentration,3,hours,37.7,ng/mL,mean,SD,18.2,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3446,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,2-<3 years,,3,serum concentration,5,hours,23.4,ng/mL,mean,SD,6.36,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3447,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,2-<3 years,,4,serum concentration,8,hours,10,ng/mL,mean,SD,4.33,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3448,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,2-<3 years,,4,serum concentration,1.25,hours,497,ng/mL,mean,SD,513,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3449,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,2-<3 years,,4,serum concentration,3,hours,938,ng/mL,mean,SD,407,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3450,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,2-<3 years,,3,serum concentration,5,hours,624,ng/mL,mean,SD,235,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3451,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,2-<3 years,,4,serum concentration,8,hours,253,ng/mL,mean,SD,103,,,,,PK sampling was performed post-dose.,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3452,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,Cmax,,,76.5,ng/mL,mean,SD,26.3,range,31.7,139,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3453,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,tmax ,,,1.4,h,mean,SD,1.1,range,0.32,4.12,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3454,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,AUC0-t,,,302,ng∙h/mL,mean,SD,92.4,range,218,636,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3455,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,t1/2,,,3.4,h,mean,SD,0.82,range,2.29,5.84,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3456,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,Cmax,,,63.1,ng/mL,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3457,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,tmax ,,,1.1,h,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3458,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,AUC0-t,,,292,ng∙h/mL,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3459,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,t1/2,,,3.3,h,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3460,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,Cmax,,,61.5,ng/mL,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3461,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,tmax ,,,1.08,h,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3462,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,AUC0-t,,,274,ng∙h/mL,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3463,2025-12-02T15:56:56.518041
31213888.0,tapentadol,tapentadol,blood,pediatric ,12-<18 years,,18,t1/2,,,3.2,h,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3464,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,Cmax,,,1487,ng/mL,mean,SD,495,range,725,2488,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3465,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,tmax ,,,1.7,h,mean,SD,1.19,range,0.68,4.27,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3466,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,AUC0-t,,,7082,ng∙h/mL,mean,SD,1348,range,4946,9689,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3467,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,t1/2,,,3,h,mean,SD,0.6,range,2.33,4.43,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3468,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,Cmax,,,1406,ng/mL,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3469,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,tmax ,,,1.4,h,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3470,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,AUC0-t,,,6962,ng∙h/mL,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3471,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,t1/2,,,3,h,geometric mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3472,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,Cmax,,,1495,ng/mL,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3473,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,tmax ,,,1.08,h,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3474,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,AUC0-t,,,6897,ng∙h/mL,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3475,2025-12-02T15:56:56.518041
31213888.0,tapentadol,Tapentadol-O-Glucuronide,blood,pediatric ,12-<18 years,,18,t1/2,,,2.9,h,median,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3476,2025-12-02T15:56:56.518041
31303784.0,tapentadol,tapentadol,blood,pediatric ,6–<18 years,,10,serum concentration,>5 to <30,minutes,10.9,ng/mL,mean,SD,13.8,range,0.87,38.6,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3477,2025-12-02T15:56:56.518041
31303784.0,tapentadol,tapentadol,blood,pediatric ,6–<18 years,,19,serum concentration,30 to <45,minutes,39.1,ng/mL,mean,SD,32.4,range,0.33,109,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3478,2025-12-02T15:56:56.518041
31303784.0,tapentadol,tapentadol,blood,pediatric ,6–<18 years,,10,serum concentration,45 to < 60,minutes,59.2,ng/mL,mean,SD,26.7,range,23.8,111,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3479,2025-12-02T15:56:56.518041
31303784.0,tapentadol,tapentadol,blood,pediatric ,6–<18 years,,16,serum concentration,1 to <1.5,hours,51.5,ng/mL,mean,SD,26.3,range,0.23,96.2,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,3480,2025-12-02T15:56:56.518041
