PMID,Outcome,Sub-category,Value,Unit,Summary Statistics,Variation type,Variation value,Interval type,Interval low,Interval high,Subjects n,Population,Pregnancy Stage ,Gestational Age,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
18166563.0,Infants requiring NAS pharmacotherapy,Breastfed,1,,count,,,,,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,918,2025-12-02T15:57:10.570299
18166563.0,Total time of NAS therapy,Breastfed,6,,days (d),,,IQR,0,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,919,2025-12-02T15:57:10.570299
18166563.0,Apgar score 1',Formula-fed,9,,,,,IQR,0.5,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,920,2025-12-02T15:57:10.570299
18166563.0,Apgar score 5',Formula-fed,9,,,,,IQR,0,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,921,2025-12-02T15:57:10.570299
18166563.0,Day 3 NAS score,Formula-fed,6.8,,,,,IQR,1.2,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,922,2025-12-02T15:57:10.570299
18166563.0,Highest NAS score,Formula-fed,11,,,,,IQR,5,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,923,2025-12-02T15:57:10.570299
18166563.0,Infants requiring NAS pharmacotherapy,Formula-fed,4,,count,,,,,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,924,2025-12-02T15:57:10.570299
18166563.0,Total time of NAS therapy,Formula-fed,13.5,,days (d),,,IQR,10.5,,8.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,925,2025-12-02T15:57:10.570299
18294329.0,Apgar score 1' <7,Tramadol group,9,,,,,IQR,9,10,75.0,Neonate,Postpartum (PP),,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,926,2025-12-02T15:57:10.570299
18294329.0,Apgar score 5' <7,Tramadol group,9,,,,,,9,10,75.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,927,2025-12-02T15:57:10.570299
18294329.0,Assessment day post birth,Tramadol group,4,,days (d),,,,3,4,75.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,928,2025-12-02T15:57:10.570299
18294329.0,Total NAC score,Tramadol group,36,,,,,,33,38,67.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,929,2025-12-02T15:57:10.570299
18294329.0,Neurologic score,Tramadol group,28,,,,,,26,29,67.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,930,2025-12-02T15:57:10.570299
18294329.0,Adaptive capacity score,Tramadol group,9,,,,,,8,10,67.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,931,2025-12-02T15:57:10.570299
18294329.0,Apgar score 1' <7,Control group,9,,,,,,9,10,75.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,932,2025-12-02T15:57:10.570299
18294329.0,Apgar score 5' <7,Control group,9,,,,,,9,10,75.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,933,2025-12-02T15:57:10.570299
18294329.0,Assessment day post birth,Control group,3,,days (d),,,,2,4,75.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,934,2025-12-02T15:57:10.570299
18294329.0,Total NAC score,Control group,37,,,,,,33,40,67.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,935,2025-12-02T15:57:10.570299
18294329.0,Neurologic score,Control group,27,,,,,,26,30,67.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,936,2025-12-02T15:57:10.570299
18294329.0,Adaptive capacity score,Control group,10,,,,,,8,10,67.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,937,2025-12-02T15:57:10.570299
18381513.0,AST,hypothermic,56,,IU/l,,,range,25,170,10.0,neonates,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,938,2025-12-02T15:57:10.570299
18381513.0,ALT,hypothermic,34,,IU/l,,,,8,84,,,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,939,2025-12-02T15:57:10.570299
18381513.0,LDH,hypothermic,1152,,IU/l,,,,459,2344,,,,,0.04,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,940,2025-12-02T15:57:10.570299
18381513.0,CK,hypothermic,237,,IU/l,,,,59,1035,,,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,941,2025-12-02T15:57:10.570299
18381513.0,Creatinine,hypothermic,62,,umol/l,,,,24,87,,,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,942,2025-12-02T15:57:10.570299
18381513.0,Urine output,hypothermic,3.5,,ml/kg/h,,,,2.6,6.2,,,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,943,2025-12-02T15:57:10.570299
18381513.0,Encephalopathy score on day 4,hypothermic,8.5,,,,,,3,12,,,,,0.26,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,944,2025-12-02T15:57:10.570299
18381513.0,Rectal temperature,hypothermic,33.4,,celsius,SD,0.65,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,945,2025-12-02T15:57:10.570299
18381513.0,Seizures,hypothermic,4,,count,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,946,2025-12-02T15:57:10.570299
18381513.0,AST,normothermic,118,,IU/l,,,range,53,365,6.0,neonates,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,947,2025-12-02T15:57:10.570299
18381513.0,ALT,normothermic,75,,IU/l,,,,11,878,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,948,2025-12-02T15:57:10.570299
18381513.0,LDH,normothermic,2487,,IU/l,,,,1084,4667,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,949,2025-12-02T15:57:10.570299
18381513.0,CK,normothermic,605,,IU/l,,,,236,2602,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,950,2025-12-02T15:57:10.570299
18381513.0,Creatinine,normothermic,100,,umol/l,,,,52,114,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,951,2025-12-02T15:57:10.570299
18381513.0,Urine output,normothermic,3.5,,ml/kg/h,,,,0.5,4.4,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,952,2025-12-02T15:57:10.570299
18381513.0,Encephalopathy score on day 4,normothermic,5.5,,,,,,0,15,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,953,2025-12-02T15:57:10.570299
18381513.0,Rectal temperature,normothermic,36.7,,celsius,SD,0.33,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,954,2025-12-02T15:57:10.570299
18381513.0,Death,normothermic,1,,count,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,955,2025-12-02T15:57:10.570299
18381513.0,Seizures,normothermic,3,,count,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,956,2025-12-02T15:57:10.570299
18454213.0,Apgar score 1',Group 1,6,,score,,,range,7,8,50.0,neonates,postpartum,,0.51,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,957,2025-12-02T15:57:10.570299
18454213.0,Apgar score 1',Group 2,8,,,,,,7,9,50.0,neonates,postpartum,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,958,2025-12-02T15:57:10.570299
18454213.0,Apgar score 5',Group 1,9,,score,,,,7,10,,,,,0.61,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,959,2025-12-02T15:57:10.570299
18454213.0,Apgar score 5',Group 2,9,,,,,,8,10,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,960,2025-12-02T15:57:10.570299
18454213.0,Supplemental bottle feeding,Group 1,20,,count,,,,,,,,,,0.63,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,961,2025-12-02T15:57:10.570299
18454213.0,Supplemental bottle feeding,Group 2,14,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,962,2025-12-02T15:57:10.570299
18454213.0,PIBBS at 24 hours,Group 1,35,,score,,,,,,,,,,0.03,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,963,2025-12-02T15:57:10.570299
18454213.0,PIBBS at 24 hours,Group 2,34,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,964,2025-12-02T15:57:10.570299
18454213.0,No response to breast,Group 1,12,,count,,,,,,,,,,0.18,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,965,2025-12-02T15:57:10.570299
18454213.0,No response to breast,Group 2,10,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,966,2025-12-02T15:57:10.570299
18454213.0,Infant slips of breast,Group 1,10,,,,,,,,,,,,0.15,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,967,2025-12-02T15:57:10.570299
18454213.0,Infant slips of breast,Group 2,8,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,968,2025-12-02T15:57:10.570299
18454213.0,No rooting occurs,Group 1,15,,,,,,,,,,,,0.47,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,969,2025-12-02T15:57:10.570299
18454213.0,No rooting occurs,Group 2,7,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,970,2025-12-02T15:57:10.570299
18454213.0,"Mouth closed, points forward",Group 1,14,,,,,,,,,,,,0.36,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,971,2025-12-02T15:57:10.570299
18454213.0,"Mouth closed, points forward",Group 2,13,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,972,2025-12-02T15:57:10.570299
18454213.0,Lower lip turned in,Group 1,10,,,,,,,,,,,,0.7,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,973,2025-12-02T15:57:10.570299
18454213.0,Lower lip turned in,Group 2,4,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,974,2025-12-02T15:57:10.570299
18454213.0,Cannot see infant’s tongue,Group 1,3,,,,,,,,,,,,0.9,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,975,2025-12-02T15:57:10.570299
18454213.0,Cannot see infant’s tongue,Group 2,2,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,976,2025-12-02T15:57:10.570299
18454213.0,Cheek tense or pulled in,Group 1,12,,,,,,,,,,,,0.94,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,977,2025-12-02T15:57:10.570299
18454213.0,Cheek tense or pulled in,Group 2,9,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,978,2025-12-02T15:57:10.570299
18454213.0,Rapid sucks,Group 1,8,,,,,,,,,,,,0.67,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,979,2025-12-02T15:57:10.570299
18454213.0,Rapid sucks,Group 2,3,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,980,2025-12-02T15:57:10.570299
18454213.0,Can hear smacking or clicking,Group 1,5,,,,,,,,,,,,0.11,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,981,2025-12-02T15:57:10.570299
18454213.0,Can hear smacking or clicking,Group 2,6,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,982,2025-12-02T15:57:10.570299
18454213.0,Infant does not latch on,Group 1,20,,,,,,,,,,,,0.89,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,983,2025-12-02T15:57:10.570299
18454213.0,Infant does not latch on,Group 2,29,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,984,2025-12-02T15:57:10.570299
18454213.0,Infant falls asleep,Group 1,8,,,,,,,,,,,,0.97,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,985,2025-12-02T15:57:10.570299
18454213.0,Infant falls asleep,Group 2,7,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,986,2025-12-02T15:57:10.570299
18454213.0,Infant not sucking well,Group 1,9,,,,,,,,,,,,1,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,987,2025-12-02T15:57:10.570299
18454213.0,Infant not sucking well,Group 2,9,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,988,2025-12-02T15:57:10.570299
18474065.0,Length of hospital stay,,25,,days,SD,19.0,range,3,125,58.0,infants,,,0.006,"The infants’ (n = 29) urinary norbuprenophine concentrations on day 1 correlated with the length of hospital stay (r = 0.496, p = 0.006; Fig. 1), but not with the duration of morphine treatment.",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,989,2025-12-02T15:57:10.570299
18474065.0,Length of hospital stay,Compliant group,28,,,,13.0,,4,57,,,,,0.012,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,990,2025-12-02T15:57:10.570299
18474065.0,Length of hospital stay,Non-compliant group,19,,,,13.0,,3,125,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,991,2025-12-02T15:57:10.570299
18474065.0,Length of morphine treatment for NAS,Compliant group,20,,days,,10.0,,7,48,38.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,992,2025-12-02T15:57:10.570299
18474065.0,Length of morphine treatment for NAS,Non-compliant group,18,,,,12.0,,7,48,,,,,0.009,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,993,2025-12-02T15:57:10.570299
18474065.0,Length of morphine treatment for NAS,,10,,,,12.0,,7,42,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,994,2025-12-02T15:57:10.570299
18474065.0,Age at morphine initiation,,2.4,,days,,1.1,,1,6,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,995,2025-12-02T15:57:10.570299
18474065.0,Day 1 Finnegan score,with maternal on IV buprenorphine,6.8,,score,SD,2.7,,,,,,,,0.002,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,996,2025-12-02T15:57:10.570299
18474065.0,Day 1 Finnegan score,with maternal on SL buprenorphine,4.7,,,,2.1,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,997,2025-12-02T15:57:10.570299
18474065.0,Excessive jerking,,10,,count,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,998,2025-12-02T15:57:10.570299
18474065.0,Abnormal EEG,,2,,,,,,,,10.0,infants,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,999,2025-12-02T15:57:10.570299
18474065.0,Small for gestational age,,5,,count,%,9.0,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1000,2025-12-02T15:57:10.570299
18474065.0,Preterm birth,,3,,,5,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1001,2025-12-02T15:57:10.570299
18701886.0,Female sex,,6,,count,,,,,,10.0,neonates,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1002,2025-12-02T15:57:10.570299
18701886.0,Apgar score 1',,8.1,,,SD,0.2,range,7,9,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1003,2025-12-02T15:57:10.570299
18701886.0,Apgar score 5',,8.7,,,,0.2,,8,9,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1004,2025-12-02T15:57:10.570299
18701886.0,Gestational age at birth,,38.6,,weeks,,0.5,,37,41,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1005,2025-12-02T15:57:10.570299
18701886.0,Birth weight,,3248,,grams,,161.5,range,2730,4340,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1006,2025-12-02T15:57:10.570299
18701886.0,Head circumference,,34.2,,cm,,0.6,,31,38,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1007,2025-12-02T15:57:10.570299
18701886.0,Length,,50.7,,cm,,1.0,,48,58,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1008,2025-12-02T15:57:10.570299
18701886.0,Length of hospital stay,,5.8,,days,,0.9,,4,11,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1009,2025-12-02T15:57:10.570299
18701886.0,Treated for NAS,,2,,count,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1010,2025-12-02T15:57:10.570299
18701886.0,Time to onset,,56.6,,h,,19.4,,3,205,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1011,2025-12-02T15:57:10.570299
18701886.0,Peak NAS score,,7.7,,,,1.0,,3,13,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1012,2025-12-02T15:57:10.570299
18701886.0,Time-to-peak NAS score,,97.9,,h,,18.7,,28,204,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1013,2025-12-02T15:57:10.570299
18701886.0,Duration,,113.1,,h,,19.9,,7,208,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1014,2025-12-02T15:57:10.570299
18701886.0,% Of scores >4,,24.1,,%,,5.8,,0,58,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1015,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 before intubation,Remi-2,23,,%,SD,9.0,,,,47.0,children,,,0.1,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1016,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 before intubation,Remi-3,23,,,,9.0,,,,48.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1017,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 before intubation,Saline-2,26,,,,9.0,,,,47.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1018,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 before intubation,Saline-3,26,,,,10.0,,,,46.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1019,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 after intubation,Remi-2,36,,,,8.0,,,,47.0,,,,0.9,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1020,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 after intubation,Remi-3,38,,,,7.0,,,,48.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1021,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 after intubation,Saline-2,36,,,,11.0,,,,47.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1022,2025-12-02T15:57:10.570299
18806024.0,End-tidal CO2 after intubation,Saline-3,37,,,,10.0,,,,46.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1023,2025-12-02T15:57:10.570299
19260034.0,Nausea,,4,,count,,,,,,7.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1024,2025-12-02T15:57:10.570299
19260034.0,Vomiting,,4,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1025,2025-12-02T15:57:10.570299
19260034.0,Dizziness,,1,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1026,2025-12-02T15:57:10.570299
19260034.0,Sedation,,1,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1027,2025-12-02T15:57:10.570299
19260034.0,Difficult urination,,1,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1028,2025-12-02T15:57:10.570299
19260034.0,constipation,,2,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1029,2025-12-02T15:57:10.570299
19260034.0,Pruritis,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,1030,2025-12-02T15:57:10.570299
